placeID,placeKind,officialName,prefecture,evidenceStatus,evidenceKind,evidenceProvider,evidenceURL,verifiedAt,notes
jp-nara-tourism-shrine-unemejinja,shrine,采女神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/01north_area/unemejinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-yahashirajinja-nara_kamihukawa,shrine,八柱神社(奈良市上深川町),奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/01north_area/yahashirajinja-nara_kamihukawa/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-yahashirajinja-nara_ogura,shrine,八柱神社(奈良市小倉町),奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/01north_area/yahashirajinja-nara_ogura/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-yasakajinja-nara,shrine,八坂神社(奈良市大保町),奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/01north_area/yasakajinja-nara/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-0000000146,shrine,高鴨神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/0000000146/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-chishojinja,shrine,智照神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/chishojinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-fuefukijinja,shrine,葛木坐火雷神社[笛吹神社],奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/fuefukijinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-genkuroinarijinja,shrine,源九郎稲荷神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/genkuroinarijinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-hachimanjinja-yamatotakada,shrine,八幡神社(大和高田市),奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/hachimanjinja-yamatotakada/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-higashinagaratemmangu,shrine,東名柄天満宮,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/higashinagaratemmangu/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-hirosejinja,shrine,廣瀬大社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/hirosejinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-ikomajinja,shrine,往馬大社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/ikomajinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-izanagi-jinja,shrine,伊邪那岐神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/izanagi-jinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-kagamitsukurijinja,shrine,鏡作神社(田原本町),奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/kagamitsukurijinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-kamotsubajinja,shrine,鴨都波神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/kamotsubajinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-kasugajinja-kanmaki,shrine,春日神社（上牧町）,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/kasugajinja-kanmaki/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-kasugajinja-yamatotakada,shrine,春日神社 大中(大和高田市),奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/kasugajinja-yamatotakada/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-katsuraginiimasuhitokotonushijinja,shrine,葛城坐一言主神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/katsuraginiimasuhitokotonushijinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-kifunejinja,shrine,貴船神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/kifunejinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-morokuwajinja,shrine,諸鍬神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/morokuwajinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-murayajinja,shrine,村屋神社(田原本町),奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/murayajinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-nagaojinja-katsuragi,shrine,長尾神社（葛城市）,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/nagaojinja-katsuragi/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-noguchiinarijinja,shrine,野口稲荷神社(大和高田市),奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/noguchiinarijinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-ojinja,shrine,多坐弥志理都比古神社（通称 多神社）,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/ojinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-ryuogu-isononimasutakumushitamajinja,shrine,龍王宮(石園坐多久虫玉神社),奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/ryuogu-isononimasutakumushitamajinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-tanabatajinja,shrine,棚機神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/tanabatajinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-tatsutajinja,shrine,龍田神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/tatsutajinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-tatsutataisha,shrine,龍田大社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/tatsutataisha/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-temmajinja,shrine,天満神社(大和高田市),奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/temmajinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-tenjinja-yamatotakada,shrine,天神社(大和高田市),奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/tenjinja-yamatotakada/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-tsushimajinja,shrine,津島神社(田原本町),奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/tsushimajinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-xurfgt9loy,shrine,弁天神社(大和高田市),奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/xurfgt9loy/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-yakuonhachimanjinja,shrine,薬園八幡神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/02west_area/yakuonhachimanjinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-akijinja,shrine,阿紀神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/03east_area/akijinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-asukaniimasujinja,shrine,飛鳥坐神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/03east_area/asukaniimasujinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-cok6yqtr9k,shrine,素盞鳴神社(江包),奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/03east_area/cok6yqtr9k/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-ebisujinja-sakurai,shrine,三輪坐恵比須神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/03east_area/ebisujinja-sakurai/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-ebisujinja-uda_ouda,shrine,宇陀恵毘須神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/03east_area/ebisujinja-uda_ouda/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-hibarajinja,shrine,檜原神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/03east_area/hibarajinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-hinokumadera_ato,shrine,檜隈寺跡（於美阿志神社）（ひのくまでらあと,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/03east_area/hinokumadera_ato/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-nara-tourism-shrine-irukajinja,shrine,入鹿神社,奈良県,confirmed,official_tourism,奈良県ビジターズビューロー あをによし なら旅ネット,https://yamatoji.nara-kankou.or.jp/01shaji/01jinja/03east_area/irukajinja/,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
